Claim_topic_id,Evidence_topic_id,Label
Claims_Electric_Vehicles_C2.1_48,Evidence_Electric_Vehicles_C2.1_291,T
Claims_Electric_Vehicles_C2.1_48,Evidence_Electric_Vehicles_C2.1_292,T
Claims_Electric_Vehicles_C2.1_48,Evidence_Electric_Vehicles_C2.1_293,T
Claims_Electric_Vehicles_C2.1_48,Evidence_Electric_Vehicles_C2.1_294,T
Claims_Electric_Vehicles_C2.1_49,Evidence_Electric_Vehicles_C2.1_295,T
Claims_Electric_Vehicles_C2.1_49,Evidence_Electric_Vehicles_C2.1_296,T
Claims_Electric_Vehicles_C2.1_49,Evidence_Electric_Vehicles_C2.1_297,T
Claims_Electric_Vehicles_C2.1_49,Evidence_Electric_Vehicles_C2.1_298,T
Claims_Electric_Vehicles_C2.1_49,Evidence_Electric_Vehicles_C2.1_299,T
Claims_Electric_Vehicles_C2.1_49,Evidence_Electric_Vehicles_C2.1_300,T
Claims_Electric_Vehicles_C2.1_50,Evidence_Electric_Vehicles_C2.1_301,T
Claims_Electric_Vehicles_C2.1_50,Evidence_Electric_Vehicles_C2.1_302,T
Claims_Electric_Vehicles_C2.1_50,Evidence_Electric_Vehicles_C2.1_303,T
Claims_Electric_Vehicles_C2.1_50,Evidence_Electric_Vehicles_C2.1_304,T
Claims_Electric_Vehicles_C2.1_50,Evidence_Electric_Vehicles_C2.1_305,T
Claims_Electric_Vehicles_C2.1_50,Evidence_Electric_Vehicles_C2.1_306,T
Claims_Electric_Vehicles_C2.1_51,Evidence_Electric_Vehicles_C2.1_307,T
Claims_Electric_Vehicles_C2.1_51,Evidence_Electric_Vehicles_C2.1_308,T
Claims_Electric_Vehicles_C2.1_51,Evidence_Electric_Vehicles_C2.1_309,T
Claims_Electric_Vehicles_C2.1_51,Evidence_Electric_Vehicles_C2.1_310,T
Claims_Electric_Vehicles_C2.1_51,Evidence_Electric_Vehicles_C2.1_311,T
Claims_Electric_Vehicles_C2.1_51,Evidence_Electric_Vehicles_C2.1_312,T
Claims_Electric_Vehicles_C2.1_52,Evidence_Electric_Vehicles_C2.1_313,T
Claims_Electric_Vehicles_C2.1_52,Evidence_Electric_Vehicles_C2.1_314,T
Claims_Electric_Vehicles_C2.1_52,Evidence_Electric_Vehicles_C2.1_315,T
Claims_Electric_Vehicles_C2.1_52,Evidence_Electric_Vehicles_C2.1_316,T
Claims_Electric_Vehicles_C2.1_52,Evidence_Electric_Vehicles_C2.1_317,T
Claims_Electric_Vehicles_C2.1_52,Evidence_Electric_Vehicles_C2.1_318,T
Claims_Electric_Vehicles_C2.1_53,Evidence_Electric_Vehicles_C2.1_319,T
Claims_Electric_Vehicles_C2.1_53,Evidence_Electric_Vehicles_C2.1_320,T
Claims_Electric_Vehicles_C2.1_53,Evidence_Electric_Vehicles_C2.1_321,T
Claims_Electric_Vehicles_C2.1_53,Evidence_Electric_Vehicles_C2.1_322,T
Claims_Electric_Vehicles_C2.1_53,Evidence_Electric_Vehicles_C2.1_323,T
Claims_Electric_Vehicles_C2.1_53,Evidence_Electric_Vehicles_C2.1_324,T
Claims_Electric_Vehicles_C2.1_54,Evidence_Electric_Vehicles_C2.1_325,T
Claims_Electric_Vehicles_C2.1_54,Evidence_Electric_Vehicles_C2.1_326,T
Claims_Electric_Vehicles_C2.1_54,Evidence_Electric_Vehicles_C2.1_327,T
Claims_Electric_Vehicles_C2.1_54,Evidence_Electric_Vehicles_C2.1_328,T
Claims_Electric_Vehicles_C2.1_54,Evidence_Electric_Vehicles_C2.1_329,T
Claims_Electric_Vehicles_C2.1_54,Evidence_Electric_Vehicles_C2.1_330,T
Claims_Electric_Vehicles_C2.1_55,Evidence_Electric_Vehicles_C2.1_331,N
Claims_Electric_Vehicles_C2.1_55,Evidence_Electric_Vehicles_C2.1_332,N
Claims_Electric_Vehicles_C2.1_55,Evidence_Electric_Vehicles_C2.1_333,N
Claims_Electric_Vehicles_C2.1_55,Evidence_Electric_Vehicles_C2.1_334,N
Claims_Electric_Vehicles_C2.1_55,Evidence_Electric_Vehicles_C2.1_335,N
Claims_Electric_Vehicles_C2.1_55,Evidence_Electric_Vehicles_C2.1_336,N
Claims_Electric_Vehicles_C2.1_56,Evidence_Electric_Vehicles_C2.1_337,T
Claims_Electric_Vehicles_C2.1_56,Evidence_Electric_Vehicles_C2.1_338,T
Claims_Electric_Vehicles_C2.1_56,Evidence_Electric_Vehicles_C2.1_339,T
Claims_Electric_Vehicles_C2.1_56,Evidence_Electric_Vehicles_C2.1_340,T
Claims_Electric_Vehicles_C2.1_56,Evidence_Electric_Vehicles_C2.1_341,T
Claims_Electric_Vehicles_C2.1_56,Evidence_Electric_Vehicles_C2.1_342,T
Claims_Electric_Vehicles_C2.1_57,Evidence_Electric_Vehicles_C2.1_343,T
Claims_Electric_Vehicles_C2.1_57,Evidence_Electric_Vehicles_C2.1_344,T
Claims_Electric_Vehicles_C2.1_57,Evidence_Electric_Vehicles_C2.1_345,T
Claims_Electric_Vehicles_C2.1_57,Evidence_Electric_Vehicles_C2.1_346,T
Claims_Electric_Vehicles_C2.1_57,Evidence_Electric_Vehicles_C2.1_347,T
Claims_Electric_Vehicles_C2.1_57,Evidence_Electric_Vehicles_C2.1_348,T
Claims_Electric_Vehicles_C2.1_58,Evidence_Electric_Vehicles_C2.1_349,T
Claims_Electric_Vehicles_C2.1_58,Evidence_Electric_Vehicles_C2.1_350,T
Claims_Electric_Vehicles_C2.1_58,Evidence_Electric_Vehicles_C2.1_351,T
Claims_Electric_Vehicles_C2.1_58,Evidence_Electric_Vehicles_C2.1_352,T
Claims_Electric_Vehicles_C2.1_58,Evidence_Electric_Vehicles_C2.1_353,T
Claims_Electric_Vehicles_C2.1_58,Evidence_Electric_Vehicles_C2.1_354,T
Claims_Electric_Vehicles_C2.1_59,Evidence_Electric_Vehicles_C2.1_355,T
Claims_Electric_Vehicles_C2.1_59,Evidence_Electric_Vehicles_C2.1_356,T
Claims_Electric_Vehicles_C2.1_59,Evidence_Electric_Vehicles_C2.1_357,T
Claims_Electric_Vehicles_C2.1_59,Evidence_Electric_Vehicles_C2.1_358,T
Claims_Electric_Vehicles_C2.1_59,Evidence_Electric_Vehicles_C2.1_359,T
Claims_Electric_Vehicles_C2.1_59,Evidence_Electric_Vehicles_C2.1_360,T
Claims_Electric_Vehicles_C2.1_60,Evidence_Electric_Vehicles_C2.1_361,T
Claims_Electric_Vehicles_C2.1_60,Evidence_Electric_Vehicles_C2.1_362,T
Claims_Electric_Vehicles_C2.1_60,Evidence_Electric_Vehicles_C2.1_363,T
Claims_Electric_Vehicles_C2.1_60,Evidence_Electric_Vehicles_C2.1_364,T
Claims_Electric_Vehicles_C2.1_60,Evidence_Electric_Vehicles_C2.1_365,T
Claims_Electric_Vehicles_C2.1_60,Evidence_Electric_Vehicles_C2.1_366,T
Claims_Electric_Vehicles_C2.1_61,Evidence_Electric_Vehicles_C2.1_367,T
Claims_Electric_Vehicles_C2.1_61,Evidence_Electric_Vehicles_C2.1_368,T
Claims_Electric_Vehicles_C2.1_61,Evidence_Electric_Vehicles_C2.1_369,T
Claims_Electric_Vehicles_C2.1_61,Evidence_Electric_Vehicles_C2.1_370,T
Claims_Electric_Vehicles_C2.1_61,Evidence_Electric_Vehicles_C2.1_371,T
Claims_Electric_Vehicles_C2.1_61,Evidence_Electric_Vehicles_C2.1_372,T
Claims_Electric_Vehicles_C2.1_62,Evidence_Electric_Vehicles_C2.1_373,T
Claims_Electric_Vehicles_C2.1_62,Evidence_Electric_Vehicles_C2.1_374,T
Claims_Electric_Vehicles_C2.1_62,Evidence_Electric_Vehicles_C2.1_375,T
Claims_Electric_Vehicles_C2.1_62,Evidence_Electric_Vehicles_C2.1_376,T
Claims_Electric_Vehicles_C2.1_62,Evidence_Electric_Vehicles_C2.1_377,T
Claims_Electric_Vehicles_C2.1_62,Evidence_Electric_Vehicles_C2.1_378,T
Claims_Electric_Vehicles_C2.1_63,Evidence_Electric_Vehicles_C2.1_379,T
Claims_Electric_Vehicles_C2.1_63,Evidence_Electric_Vehicles_C2.1_380,T
Claims_Electric_Vehicles_C2.1_63,Evidence_Electric_Vehicles_C2.1_381,T
Claims_Electric_Vehicles_C2.1_63,Evidence_Electric_Vehicles_C2.1_382,T
Claims_Electric_Vehicles_C2.1_63,Evidence_Electric_Vehicles_C2.1_383,T
Claims_Electric_Vehicles_C2.1_63,Evidence_Electric_Vehicles_C2.1_384,T
Claims_Electric_Vehicles_C2.1_64,Evidence_Electric_Vehicles_C2.1_385,T
Claims_Electric_Vehicles_C2.1_64,Evidence_Electric_Vehicles_C2.1_386,T
Claims_Electric_Vehicles_C2.1_64,Evidence_Electric_Vehicles_C2.1_387,T
Claims_Electric_Vehicles_C2.1_64,Evidence_Electric_Vehicles_C2.1_388,T
Claims_Electric_Vehicles_C2.1_64,Evidence_Electric_Vehicles_C2.1_389,T
Claims_Electric_Vehicles_C2.1_64,Evidence_Electric_Vehicles_C2.1_390,T
Claims_Electric_Vehicles_C2.1_65,Evidence_Electric_Vehicles_C2.1_391,T
Claims_Electric_Vehicles_C2.1_65,Evidence_Electric_Vehicles_C2.1_392,T
Claims_Electric_Vehicles_C2.1_65,Evidence_Electric_Vehicles_C2.1_393,T
Claims_Electric_Vehicles_C2.1_65,Evidence_Electric_Vehicles_C2.1_394,T
Claims_Electric_Vehicles_C2.1_65,Evidence_Electric_Vehicles_C2.1_395,T
Claims_Electric_Vehicles_C2.1_65,Evidence_Electric_Vehicles_C2.1_396,T
Claims_Electric_Vehicles_C2.1_66,Evidence_Electric_Vehicles_C2.1_397,T
Claims_Electric_Vehicles_C2.1_66,Evidence_Electric_Vehicles_C2.1_398,T
Claims_Electric_Vehicles_C2.1_66,Evidence_Electric_Vehicles_C2.1_399,T
Claims_Electric_Vehicles_C2.1_66,Evidence_Electric_Vehicles_C2.1_400,T
Claims_Electric_Vehicles_C2.1_66,Evidence_Electric_Vehicles_C2.1_401,T
Claims_Electric_Vehicles_C2.1_66,Evidence_Electric_Vehicles_C2.1_402,T
Claims_Electric_Vehicles_C2.1_67,Evidence_Electric_Vehicles_C2.1_403,T
Claims_Electric_Vehicles_C2.1_67,Evidence_Electric_Vehicles_C2.1_404,T
Claims_Electric_Vehicles_C2.1_67,Evidence_Electric_Vehicles_C2.1_405,T
Claims_Electric_Vehicles_C2.1_67,Evidence_Electric_Vehicles_C2.1_406,T
Claims_Electric_Vehicles_C2.1_67,Evidence_Electric_Vehicles_C2.1_407,T
Claims_Electric_Vehicles_C2.1_67,Evidence_Electric_Vehicles_C2.1_408,T
Claims_Electric_Vehicles_C2.1_68,Evidence_Electric_Vehicles_C2.1_409,T
Claims_Electric_Vehicles_C2.1_68,Evidence_Electric_Vehicles_C2.1_410,T
Claims_Electric_Vehicles_C2.1_68,Evidence_Electric_Vehicles_C2.1_411,T
Claims_Electric_Vehicles_C2.1_68,Evidence_Electric_Vehicles_C2.1_412,T
Claims_Electric_Vehicles_C2.1_68,Evidence_Electric_Vehicles_C2.1_413,T
Claims_Electric_Vehicles_C2.1_68,Evidence_Electric_Vehicles_C2.1_414,T
Claims_Electric_Vehicles_C2.1_69,Evidence_Electric_Vehicles_C2.1_415,N
Claims_Electric_Vehicles_C2.1_69,Evidence_Electric_Vehicles_C2.1_416,N
Claims_Electric_Vehicles_C2.1_69,Evidence_Electric_Vehicles_C2.1_417,N
Claims_Electric_Vehicles_C2.1_69,Evidence_Electric_Vehicles_C2.1_418,N
Claims_Electric_Vehicles_C2.1_69,Evidence_Electric_Vehicles_C2.1_419,N
Claims_Electric_Vehicles_C2.1_69,Evidence_Electric_Vehicles_C2.1_420,N
Claims_Electric_Vehicles_C2.1_70,Evidence_Electric_Vehicles_C2.1_421,T
Claims_Electric_Vehicles_C2.1_70,Evidence_Electric_Vehicles_C2.1_422,T
Claims_Electric_Vehicles_C2.1_70,Evidence_Electric_Vehicles_C2.1_423,T
Claims_Electric_Vehicles_C2.1_70,Evidence_Electric_Vehicles_C2.1_424,T
Claims_Electric_Vehicles_C2.1_70,Evidence_Electric_Vehicles_C2.1_425,T
Claims_Electric_Vehicles_C2.1_70,Evidence_Electric_Vehicles_C2.1_426,T
Claims_Electric_Vehicles_C2.1_71,Evidence_Electric_Vehicles_C2.1_427,T
Claims_Electric_Vehicles_C2.1_71,Evidence_Electric_Vehicles_C2.1_428,T
Claims_Electric_Vehicles_C2.1_71,Evidence_Electric_Vehicles_C2.1_429,T
Claims_Electric_Vehicles_C2.1_71,Evidence_Electric_Vehicles_C2.1_430,T
Claims_Electric_Vehicles_C2.1_71,Evidence_Electric_Vehicles_C2.1_431,T
Claims_Electric_Vehicles_C2.1_71,Evidence_Electric_Vehicles_C2.1_432,T
Claims_Electric_Vehicles_C2.1_72,Evidence_Electric_Vehicles_C2.1_433,T
Claims_Electric_Vehicles_C2.1_72,Evidence_Electric_Vehicles_C2.1_434,T
Claims_Electric_Vehicles_C2.1_72,Evidence_Electric_Vehicles_C2.1_435,T
Claims_Electric_Vehicles_C2.1_72,Evidence_Electric_Vehicles_C2.1_436,T
Claims_Electric_Vehicles_C2.1_72,Evidence_Electric_Vehicles_C2.1_437,T
Claims_Electric_Vehicles_C2.1_72,Evidence_Electric_Vehicles_C2.1_438,T
Claims_Electric_Vehicles_C2.1_73,Evidence_Electric_Vehicles_C2.1_439,T
Claims_Electric_Vehicles_C2.1_73,Evidence_Electric_Vehicles_C2.1_440,T
Claims_Electric_Vehicles_C2.1_73,Evidence_Electric_Vehicles_C2.1_441,T
Claims_Electric_Vehicles_C2.1_73,Evidence_Electric_Vehicles_C2.1_442,T
Claims_Electric_Vehicles_C2.1_73,Evidence_Electric_Vehicles_C2.1_443,T
Claims_Electric_Vehicles_C2.1_73,Evidence_Electric_Vehicles_C2.1_444,T
Claims_Electric_Vehicles_C2.1_74,Evidence_Electric_Vehicles_C2.1_445,N
Claims_Electric_Vehicles_C2.1_74,Evidence_Electric_Vehicles_C2.1_446,N
Claims_Electric_Vehicles_C2.1_74,Evidence_Electric_Vehicles_C2.1_447,N
Claims_Electric_Vehicles_C2.1_74,Evidence_Electric_Vehicles_C2.1_448,N
Claims_Electric_Vehicles_C2.1_74,Evidence_Electric_Vehicles_C2.1_449,N
Claims_Electric_Vehicles_C2.1_74,Evidence_Electric_Vehicles_C2.1_450,N
Claims_Electric_Vehicles_C2.1_75,Evidence_Electric_Vehicles_C2.1_451,T
Claims_Electric_Vehicles_C2.1_75,Evidence_Electric_Vehicles_C2.1_452,T
Claims_Electric_Vehicles_C2.1_75,Evidence_Electric_Vehicles_C2.1_453,T
Claims_Electric_Vehicles_C2.1_75,Evidence_Electric_Vehicles_C2.1_454,T
Claims_Electric_Vehicles_C2.1_75,Evidence_Electric_Vehicles_C2.1_455,T
Claims_Electric_Vehicles_C2.1_75,Evidence_Electric_Vehicles_C2.1_456,T
Claims_Electric_Vehicles_C2.1_76,Evidence_Electric_Vehicles_C2.1_457,T
Claims_Electric_Vehicles_C2.1_76,Evidence_Electric_Vehicles_C2.1_458,T
Claims_Electric_Vehicles_C2.1_76,Evidence_Electric_Vehicles_C2.1_459,T
Claims_Electric_Vehicles_C2.1_76,Evidence_Electric_Vehicles_C2.1_460,T
Claims_Electric_Vehicles_C2.1_76,Evidence_Electric_Vehicles_C2.1_461,T
Claims_Electric_Vehicles_C2.1_76,Evidence_Electric_Vehicles_C2.1_462,T
Claims_Electric_Vehicles_C2.1_77,Evidence_Electric_Vehicles_C2.1_463,T
Claims_Electric_Vehicles_C2.1_77,Evidence_Electric_Vehicles_C2.1_464,T
Claims_Electric_Vehicles_C2.1_77,Evidence_Electric_Vehicles_C2.1_465,T
Claims_Electric_Vehicles_C2.1_77,Evidence_Electric_Vehicles_C2.1_466,T
Claims_Electric_Vehicles_C2.1_77,Evidence_Electric_Vehicles_C2.1_467,T
Claims_Electric_Vehicles_C2.1_77,Evidence_Electric_Vehicles_C2.1_468,T
Claims_Electric_Vehicles_C2.1_78,Evidence_Electric_Vehicles_C2.1_469,T
Claims_Electric_Vehicles_C2.1_78,Evidence_Electric_Vehicles_C2.1_470,T
Claims_Electric_Vehicles_C2.1_78,Evidence_Electric_Vehicles_C2.1_471,T
Claims_Electric_Vehicles_C2.1_78,Evidence_Electric_Vehicles_C2.1_472,T
Claims_Electric_Vehicles_C2.1_78,Evidence_Electric_Vehicles_C2.1_473,T
Claims_Electric_Vehicles_C2.1_78,Evidence_Electric_Vehicles_C2.1_474,T
Claims_Electric_Vehicles_C2.1_79,Evidence_Electric_Vehicles_C2.1_475,T
Claims_Electric_Vehicles_C2.1_79,Evidence_Electric_Vehicles_C2.1_476,T
Claims_Electric_Vehicles_C2.1_79,Evidence_Electric_Vehicles_C2.1_477,T
Claims_Electric_Vehicles_C2.1_79,Evidence_Electric_Vehicles_C2.1_478,T
Claims_Electric_Vehicles_C2.1_79,Evidence_Electric_Vehicles_C2.1_479,T
Claims_Electric_Vehicles_C2.1_79,Evidence_Electric_Vehicles_C2.1_480,T
Claims_Electric_Vehicles_C2.1_80,Evidence_Electric_Vehicles_C2.1_481,T
Claims_Electric_Vehicles_C2.1_80,Evidence_Electric_Vehicles_C2.1_482,T
Claims_Electric_Vehicles_C2.1_80,Evidence_Electric_Vehicles_C2.1_483,T
Claims_Electric_Vehicles_C2.1_80,Evidence_Electric_Vehicles_C2.1_484,T
Claims_Electric_Vehicles_C2.1_80,Evidence_Electric_Vehicles_C2.1_485,T
Claims_Electric_Vehicles_C2.1_80,Evidence_Electric_Vehicles_C2.1_486,T
Claims_Electric_Vehicles_C2.1_81,Evidence_Electric_Vehicles_C2.1_487,T
Claims_Electric_Vehicles_C2.1_81,Evidence_Electric_Vehicles_C2.1_488,T
Claims_Electric_Vehicles_C2.1_81,Evidence_Electric_Vehicles_C2.1_489,T
Claims_Electric_Vehicles_C2.1_81,Evidence_Electric_Vehicles_C2.1_490,T
Claims_Electric_Vehicles_C2.1_81,Evidence_Electric_Vehicles_C2.1_491,T
Claims_Electric_Vehicles_C2.1_81,Evidence_Electric_Vehicles_C2.1_492,T
Claims_Electric_Vehicles_C2.1_82,Evidence_Electric_Vehicles_C2.1_493,T
Claims_Electric_Vehicles_C2.1_82,Evidence_Electric_Vehicles_C2.1_494,T
Claims_Electric_Vehicles_C2.1_82,Evidence_Electric_Vehicles_C2.1_495,T
Claims_Electric_Vehicles_C2.1_82,Evidence_Electric_Vehicles_C2.1_496,T
Claims_Electric_Vehicles_C2.1_82,Evidence_Electric_Vehicles_C2.1_497,T
Claims_Electric_Vehicles_C2.1_82,Evidence_Electric_Vehicles_C2.1_498,T
Claims_Electric_Vehicles_C2.1_83,Evidence_Electric_Vehicles_C2.1_499,N
Claims_Electric_Vehicles_C2.1_83,Evidence_Electric_Vehicles_C2.1_500,N
Claims_Electric_Vehicles_C2.1_83,Evidence_Electric_Vehicles_C2.1_501,N
Claims_Electric_Vehicles_C2.1_83,Evidence_Electric_Vehicles_C2.1_502,N
Claims_Electric_Vehicles_C2.1_83,Evidence_Electric_Vehicles_C2.1_503,N
Claims_Electric_Vehicles_C2.1_83,Evidence_Electric_Vehicles_C2.1_504,N
Claims_Electric_Vehicles_C2.1_84,Evidence_Electric_Vehicles_C2.1_505,T
Claims_Electric_Vehicles_C2.1_84,Evidence_Electric_Vehicles_C2.1_506,T
Claims_Electric_Vehicles_C2.1_84,Evidence_Electric_Vehicles_C2.1_507,T
Claims_Electric_Vehicles_C2.1_84,Evidence_Electric_Vehicles_C2.1_508,T
Claims_Electric_Vehicles_C2.1_84,Evidence_Electric_Vehicles_C2.1_509,T
Claims_Electric_Vehicles_C2.1_84,Evidence_Electric_Vehicles_C2.1_510,T
Claims_Electric_Vehicles_C2.1_85,Evidence_Electric_Vehicles_C2.1_511,T
Claims_Electric_Vehicles_C2.1_85,Evidence_Electric_Vehicles_C2.1_512,T
Claims_Electric_Vehicles_C2.1_85,Evidence_Electric_Vehicles_C2.1_513,T
Claims_Electric_Vehicles_C2.1_85,Evidence_Electric_Vehicles_C2.1_514,T
Claims_Electric_Vehicles_C2.1_85,Evidence_Electric_Vehicles_C2.1_515,T
Claims_Electric_Vehicles_C2.1_85,Evidence_Electric_Vehicles_C2.1_516,T
Claims_Electric_Vehicles_C2.1_86,Evidence_Electric_Vehicles_C2.1_517,T
Claims_Electric_Vehicles_C2.1_86,Evidence_Electric_Vehicles_C2.1_518,T
Claims_Electric_Vehicles_C2.1_86,Evidence_Electric_Vehicles_C2.1_519,T
Claims_Electric_Vehicles_C2.1_86,Evidence_Electric_Vehicles_C2.1_520,T
Claims_Electric_Vehicles_C2.1_86,Evidence_Electric_Vehicles_C2.1_521,T
Claims_Electric_Vehicles_C2.1_86,Evidence_Electric_Vehicles_C2.1_522,T
Claims_Electric_Vehicles_C2.1_87,Evidence_Electric_Vehicles_C2.1_523,T
Claims_Electric_Vehicles_C2.1_87,Evidence_Electric_Vehicles_C2.1_524,T
Claims_Electric_Vehicles_C2.1_87,Evidence_Electric_Vehicles_C2.1_525,T
Claims_Electric_Vehicles_C2.1_87,Evidence_Electric_Vehicles_C2.1_526,T
Claims_Electric_Vehicles_C2.1_87,Evidence_Electric_Vehicles_C2.1_527,T
Claims_Electric_Vehicles_C2.1_87,Evidence_Electric_Vehicles_C2.1_528,T
Claims_Electric_Vehicles_C2.1_88,Evidence_Electric_Vehicles_C2.1_529,T
Claims_Electric_Vehicles_C2.1_88,Evidence_Electric_Vehicles_C2.1_530,T
Claims_Electric_Vehicles_C2.1_88,Evidence_Electric_Vehicles_C2.1_531,T
Claims_Electric_Vehicles_C2.1_88,Evidence_Electric_Vehicles_C2.1_532,T
Claims_Electric_Vehicles_C2.1_88,Evidence_Electric_Vehicles_C2.1_533,T
Claims_Electric_Vehicles_C2.1_88,Evidence_Electric_Vehicles_C2.1_534,T
Claims_Electric_Vehicles_C2.1_89,Evidence_Electric_Vehicles_C2.1_535,F
Claims_Electric_Vehicles_C2.1_89,Evidence_Electric_Vehicles_C2.1_536,F
Claims_Electric_Vehicles_C2.1_89,Evidence_Electric_Vehicles_C2.1_537,F
Claims_Electric_Vehicles_C2.1_89,Evidence_Electric_Vehicles_C2.1_538,F
Claims_Electric_Vehicles_C2.1_89,Evidence_Electric_Vehicles_C2.1_539,F
Claims_Electric_Vehicles_C2.1_89,Evidence_Electric_Vehicles_C2.1_540,F
Claims_Electric_Vehicles_C2.1_90,Evidence_Electric_Vehicles_C2.1_541,T
Claims_Electric_Vehicles_C2.1_90,Evidence_Electric_Vehicles_C2.1_542,T
Claims_Electric_Vehicles_C2.1_90,Evidence_Electric_Vehicles_C2.1_543,T
Claims_Electric_Vehicles_C2.1_90,Evidence_Electric_Vehicles_C2.1_544,T
Claims_Electric_Vehicles_C2.1_90,Evidence_Electric_Vehicles_C2.1_545,T
Claims_Electric_Vehicles_C2.1_90,Evidence_Electric_Vehicles_C2.1_546,T
Claims_Electric_Vehicles_C2.1_91,Evidence_Electric_Vehicles_C2.1_547,T
Claims_Electric_Vehicles_C2.1_91,Evidence_Electric_Vehicles_C2.1_548,T
Claims_Electric_Vehicles_C2.1_91,Evidence_Electric_Vehicles_C2.1_549,T
Claims_Electric_Vehicles_C2.1_91,Evidence_Electric_Vehicles_C2.1_550,T
Claims_Electric_Vehicles_C2.1_91,Evidence_Electric_Vehicles_C2.1_551,T
Claims_Electric_Vehicles_C2.1_91,Evidence_Electric_Vehicles_C2.1_552,T
Claims_Electric_Vehicles_C2.1_92,Evidence_Electric_Vehicles_C2.1_553,T
Claims_Electric_Vehicles_C2.1_92,Evidence_Electric_Vehicles_C2.1_554,T
Claims_Electric_Vehicles_C2.1_92,Evidence_Electric_Vehicles_C2.1_555,T
Claims_Electric_Vehicles_C2.1_92,Evidence_Electric_Vehicles_C2.1_556,T
Claims_Electric_Vehicles_C2.1_92,Evidence_Electric_Vehicles_C2.1_557,T
Claims_Electric_Vehicles_C2.1_92,Evidence_Electric_Vehicles_C2.1_558,T
Claims_Electric_Vehicles_C2.1_93,Evidence_Electric_Vehicles_C2.1_559,T
Claims_Electric_Vehicles_C2.1_93,Evidence_Electric_Vehicles_C2.1_560,T
Claims_Electric_Vehicles_C2.1_93,Evidence_Electric_Vehicles_C2.1_561,T
Claims_Electric_Vehicles_C2.1_93,Evidence_Electric_Vehicles_C2.1_562,T
Claims_Electric_Vehicles_C2.1_93,Evidence_Electric_Vehicles_C2.1_563,T
Claims_Electric_Vehicles_C2.1_93,Evidence_Electric_Vehicles_C2.1_564,T
Claims_Electric_Vehicles_C2.1_94,Evidence_Electric_Vehicles_C2.1_565,T
Claims_Electric_Vehicles_C2.1_94,Evidence_Electric_Vehicles_C2.1_566,T
Claims_Electric_Vehicles_C2.1_94,Evidence_Electric_Vehicles_C2.1_567,T
Claims_Electric_Vehicles_C2.1_94,Evidence_Electric_Vehicles_C2.1_568,T
Claims_Electric_Vehicles_C2.1_94,Evidence_Electric_Vehicles_C2.1_569,T
Claims_Electric_Vehicles_C2.1_94,Evidence_Electric_Vehicles_C2.1_570,T
Claims_Electric_Vehicles_C2.1_95,Evidence_Electric_Vehicles_C2.1_571,T
Claims_Electric_Vehicles_C2.1_95,Evidence_Electric_Vehicles_C2.1_572,T
Claims_Electric_Vehicles_C2.1_95,Evidence_Electric_Vehicles_C2.1_573,T
Claims_Electric_Vehicles_C2.1_95,Evidence_Electric_Vehicles_C2.1_574,T
Claims_Electric_Vehicles_C2.1_95,Evidence_Electric_Vehicles_C2.1_575,T
Claims_Electric_Vehicles_C2.1_95,Evidence_Electric_Vehicles_C2.1_576,T
Claims_Electric_Vehicles_C2.1_96,Evidence_Electric_Vehicles_C2.1_577,T
Claims_Electric_Vehicles_C2.1_96,Evidence_Electric_Vehicles_C2.1_578,T
Claims_Electric_Vehicles_C2.1_96,Evidence_Electric_Vehicles_C2.1_579,T
Claims_Electric_Vehicles_C2.1_96,Evidence_Electric_Vehicles_C2.1_580,T
Claims_Electric_Vehicles_C2.1_96,Evidence_Electric_Vehicles_C2.1_581,T
Claims_Electric_Vehicles_C2.1_96,Evidence_Electric_Vehicles_C2.1_582,T
Claims_Electric_Vehicles_C2.1_97,Evidence_Electric_Vehicles_C2.1_583,T
Claims_Electric_Vehicles_C2.1_97,Evidence_Electric_Vehicles_C2.1_584,T
Claims_Electric_Vehicles_C2.1_97,Evidence_Electric_Vehicles_C2.1_585,T
Claims_Electric_Vehicles_C2.1_97,Evidence_Electric_Vehicles_C2.1_586,T
Claims_Electric_Vehicles_C2.1_97,Evidence_Electric_Vehicles_C2.1_587,T
Claims_Electric_Vehicles_C2.1_97,Evidence_Electric_Vehicles_C2.1_588,T
Claims_Electric_Vehicles_C2.1_98,Evidence_Electric_Vehicles_C2.1_589,T
Claims_Electric_Vehicles_C2.1_98,Evidence_Electric_Vehicles_C2.1_590,T
Claims_Electric_Vehicles_C2.1_98,Evidence_Electric_Vehicles_C2.1_591,T
Claims_Electric_Vehicles_C2.1_98,Evidence_Electric_Vehicles_C2.1_592,T
Claims_Electric_Vehicles_C2.1_98,Evidence_Electric_Vehicles_C2.1_593,T
Claims_Electric_Vehicles_C2.1_98,Evidence_Electric_Vehicles_C2.1_594,T
Claims_Electric_Vehicles_C2.1_99,Evidence_Electric_Vehicles_C2.1_595,T
Claims_Electric_Vehicles_C2.1_99,Evidence_Electric_Vehicles_C2.1_596,T
Claims_Electric_Vehicles_C2.1_99,Evidence_Electric_Vehicles_C2.1_597,T
Claims_Electric_Vehicles_C2.1_99,Evidence_Electric_Vehicles_C2.1_598,T
Claims_Electric_Vehicles_C2.1_99,Evidence_Electric_Vehicles_C2.1_599,T
Claims_Electric_Vehicles_C2.1_99,Evidence_Electric_Vehicles_C2.1_600,T
