Annotation_id,Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Reason
B_2.0,Claims_Climate_B2.0_16,Evidence_Climate_B2.0_96,Indoniessia has an ETS,F,N,"The Oceania nation, situated north of Australia and neighbouring Indonesia, has over 90 per cent of its 463,000 km_ of land covered by forests, but logging and commercial farming in the early years of this centuryhave caused 0.5 per cent of its forests to be lost annually, according to a US-based group, Coalition for Rainforest Nations.",Emission trading scheme_9638,
B_2.0,Claims_Climate_B2.0_17,Evidence_Climate_B2.0_97,The safe guard mechanisim was introduced by the Austrailen coalition government,N,T,"For people deeply embedded in the mechanics of how governments plan to cut greenhouse gas emissions, the safeguard mechanism has become a reasonably familiar subject since it was introduced by the Coalition six years ago  even though the Morrison government and its predecessors didn't like to talk about it much.",Emission trading scheme_9400,
B_2.0,Claims_Climate_B2.0_17,Evidence_Climate_B2.0_98,The safe guard mechanisim was introduced by the Austrailen coalition government,N,N,"Yes, if Labor's much-anticipated paper on fixing Australia's mediocre emissions-reduction framework, released today, is any guide.At present, Australia relies on the controversial safeguard mechanism to encourage big emitters such as fossil fuel power plants and manufacturers to reduce their pollution.This framework  alongside the Emissions Reduction Fund  was introduced during the Coalition years to reduce carbon dioxide pollution at low cost.",Emission trading scheme_9420,
B_2.0,Claims_Climate_B2.0_17,Evidence_Climate_B2.0_99,The safe guard mechanisim was introduced by the Austrailen coalition government,N,N,"As well as the review into ACCUsthe federal government has also initiated a review into the Safeguard Mechanism, which will put requirements on the big polluters to shrink their emissions.",Emission trading scheme_9752,There is some evidence to suggest that the Australian coallition established the safeguard policy however not enough to verify it.
B_2.0,Claims_Climate_B2.0_17,Evidence_Climate_B2.0_100,The safe guard mechanisim was introduced by the Austrailen coalition government,N,N,"The surge in activity is a sign of growing confidence that Climate Change and Energy Minister Chris Bowen's safeguard mechanism changes are on track to begin in July, and suggests some investors are betting Ian Chubb's review of Australian Carbon Credit Units (ACCUs) will remove doubts about the credibility of some credits.",Emission trading scheme_9795,
B_2.0,Claims_Climate_B2.0_17,Evidence_Climate_B2.0_101,The safe guard mechanisim was introduced by the Austrailen coalition government,N,T,Not mentioned by the Daily Telegraph either is that the safeguard mechanism  covering the 215 biggest polluting facilities  was introduced by the Coalition and designed to eventually cut emissions from heavy industry,Emission trading scheme_9868,
B_2.0,Claims_Climate_B2.0_17,Evidence_Climate_B2.0_102,The safe guard mechanisim was introduced by the Austrailen coalition government,N,N,"The question is, will Labor seize the chance to move away from them, and instead reduce emissions?What's the best way forward for Australia?Let's say Labor's tweaks to the safeguard mechanism become law.",Emission trading scheme_9873,
B_2.0,Claims_Climate_B2.0_18,Evidence_Climate_B2.0_103,The New Zealand Green Party implemented a windfall tax,N,F,"Last week, the Green Party released a discussion document on what it's called an excess profits tax.",Emission trading scheme_9402,The New Zealand Green party has proposed a windfall tax but it has not yet been implemented
B_2.0,Claims_Climate_B2.0_18,Evidence_Climate_B2.0_104,The New Zealand Green Party implemented a windfall tax,N,F,"The proposal comes on the back of data showing that in the 2021 financial year, corporate profits reached $103 billion, up $24.5 billion on the previous year. And you'll recall that the corporate tax take for the year to June 2022 was almost $20 billion.",Emission trading scheme_9402,
B_2.0,Claims_Climate_B2.0_18,Evidence_Climate_B2.0_105,The New Zealand Green Party implemented a windfall tax,N,N," But it is also only fair that the top 1% of UK earners, who are disproportionately responsible for such a large amount of the UK's greenhouse gas emissions, pay a wealth tax.",Emission trading scheme_9647,
B_2.0,Claims_Climate_B2.0_18,Evidence_Climate_B2.0_106,The New Zealand Green Party implemented a windfall tax,N,N,"In our latest review of sector coverage in the national media, the government is said to be mulling plans to extend the energy windfall tax and expand its scope to include low-carbon generators.",Emission trading scheme_9559,
B_2.0,Claims_Climate_B2.0_18,Evidence_Climate_B2.0_107,The New Zealand Green Party implemented a windfall tax,N,N,"Pressed on the issue by Green Party MP Caroline Lucas during Prime Minister's Questions today, the Prime Minister said he stands by the moratorium.",Emission trading scheme_9932,
B_2.0,Claims_Climate_B2.0_18,Evidence_Climate_B2.0_108,The New Zealand Green Party implemented a windfall tax,N,N,"Professor of International Politics, University of ManchesterMatthew Paterson is a member of the Green Party.",Emission trading scheme_9537,
B_2.0,Claims_Climate_B2.0_19,Evidence_Climate_B2.0_109,The top 1% of earners produce as much co2 as the bottom 10%,N,T,"The top 1% of earners in the UK are responsible for the same amount of carbon dioxide emissions in a single year as the bottom 10% over more than two decades, new data has shown.",Emission trading scheme_9647,Lack of clear evidence that the top 1% of earners are responsible for more than the bottom 10%
B_2.0,Claims_Climate_B2.0_19,Evidence_Climate_B2.0_110,The top 1% of earners produce as much co2 as the bottom 10%,N,N,"Nonetheless, similar to     other European countries, most of the fiscal support has gone to measures     that are untargeted and distort price signals, such as electricity tax     reductions and fuel rebates.",Emission trading scheme_9883,
B_2.0,Claims_Climate_B2.0_19,Evidence_Climate_B2.0_111,The top 1% of earners produce as much co2 as the bottom 10%,N,N,"One chastised the highly inadequate steps to date by rich nations to cut emissions of Earth-warming greenhouse gases, such as those from burning fossil fuels.",Emission trading scheme_9715,
B_2.0,Claims_Climate_B2.0_19,Evidence_Climate_B2.0_112,The top 1% of earners produce as much co2 as the bottom 10%,N,N,"However, CO2 emission allowances quickly became financial instruments in the hands of wealthy investors.",Emission trading scheme_9615,
B_2.0,Claims_Climate_B2.0_19,Evidence_Climate_B2.0_113,The top 1% of earners produce as much co2 as the bottom 10%,N,N,"As his fortune grew, Bankman-Fried turned to more traditional pastimes of the galactically wealthy: political donorship and philanthropy.",Emission trading scheme_9688,
B_2.0,Claims_Climate_B2.0_19,Evidence_Climate_B2.0_114,The top 1% of earners produce as much co2 as the bottom 10%,N,N,"The remainder is budgetary income, which the EU does allow to be used to soften the blow caused by high energy prices.",Emission trading scheme_9699,
B_2.0,Claims_Climate_B2.0_20,Evidence_Climate_B2.0_115,Purchase power agreements are used by compaines to reduce there apparent emissions.,T,T,"The restraint lasted until two years ago, when Pepsi reentered the market with gusto, purchasing 1.4 million creditsor the 15th biggest amount, according to the CDP data. That allowed Pepsi to claim it had slashed climate-warming pollution from its operations by almost a quarter since 2015.In a statement to Bloomberg Green, Pepsi officials said they're transitioning to power purchase agreements that put new renewable electricity on the grid, having signed six such deals since 2020",Emission trading scheme_9665,Purchase power agreements allow companies to offset their emissions
B_2.0,Claims_Climate_B2.0_20,Evidence_Climate_B2.0_116,Purchase power agreements are used by compaines to reduce there co2 emissions.,T,T,"These critiques are well heard and appreciated, says Michael Macrae, a senior manager at WRI.To be sure, some of the ensuing clean energy contracts have had major climate benefits. Last year, for instance, more than 100 companies including Amazon.com, Nestl, and Target signed long-term power purchase agreements (PPAs) for wind or solar power.",Emission trading scheme_9665,
B_2.0,Claims_Climate_B2.0_20,Evidence_Climate_B2.0_117,Purchase power agreements are used by compaines to reduce there co2 emissions.,T,T,"In order to qualify for compensation, companies will have to either (i) implement certain measures identified in their energy management system' (i.e. the companies' plan setting energy efficiency objectives and a strategy to achieve them) or (ii) cover at least 30% of their electricity consumption with renewable sources (through on-site renewable energy generation facilities, power purchase agreements or guarantees of origin).",Emission trading scheme_9743,
B_2.0,Claims_Climate_B2.0_20,Evidence_Climate_B2.0_118,Purchase power agreements are used by compaines to reduce there co2 emissions.,T,T,"The instruments that companies reported to reduce their emissions were classified into three categories: Power Purchase Agreements (PPAs), Unbundled Renewable Energy Credits (RECs), and Other.",Emission trading scheme_9705,
B_2.0,Claims_Climate_B2.0_20,Evidence_Climate_B2.0_119,Purchase power agreements are used by compaines to reduce there co2 emissions.,T,N,"In order to qualify for compensation, companies will have to either implement certain energy audit recommendations, cover at least 30% of their electricity consumption with carbon-free sources (through on-site renewable energy generation facilities, carbon-free power purchase agreements or guarantees of origin), or invest at least 50 % of the aid amount in projects leading to substantial reductions of their installation's greenhouse gas emissions.",Emission trading scheme_9740,
B_2.0,Claims_Climate_B2.0_20,Evidence_Climate_B2.0_120,Purchase power agreements are used by compaines to reduce there co2 emissions.,T,N,"The Commission found that the scheme is necessary and appropriate to support energy-intensive companies to cope with the higher electricity prices and to avoid that companies relocate to countries outside the EU with less ambitious climate policies, resulting in an increase in global greenhouse gas emissions.",Emission trading scheme_9740,
B_2.0,Claims_Climate_B2.0_21,Evidence_Climate_B2.0_121,Purchase power agreements are exclusive to the European Union,F,F,"Commentators predict that, as the Asian market develops, corporate power purchase agreements are likely to become the norm  a trend that will only encourage further development and overseas investment.",Emission trading scheme_9567,Purchase power agreements are a widely used tool in ETS schems including ones found outside the EU
